name:instance4_n_30_N_60_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
57	8	4	
42	14	10	
74	18	3	
73	5	3	
83	36	1	
79	4	8	
44	31	10	
95	5	4	
38	48	1	
8	22	10	
35	4	7	
68	48	7	
20	33	7	
64	48	5	
80	39	9	
71	21	8	
98	37	3	
74	9	1	
94	35	4	
62	26	2	
73	38	10	
77	8	10	
78	18	3	
31	19	7	
55	9	1	
100	45	10	
48	36	5	
16	23	2	
9	46	2	
45	14	2	
59	18	10	
79	18	8	
85	45	1	
89	39	6	
47	35	7	
12	22	9	
37	18	9	
2	30	3	
11	12	1	
18	6	6	
19	38	3	
80	48	9	
14	8	8	
27	45	10	
44	24	8	
38	41	9	
46	3	8	
84	0	9	
17	12	7	
40	15	1	
29	21	4	
55	17	2	
29	12	5	
35	23	6	
65	0	6	
96	8	8	
79	46	10	
18	15	8	
89	42	7	
15	19	8	
