name:instance6_n_30_N_60_tf_0.8_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
61	44	7	
41	66	2	
37	53	8	
6	0	6	
14	2	8	
17	58	6	
84	24	8	
89	54	7	
4	66	2	
89	28	6	
70	35	9	
42	50	1	
14	14	10	
78	14	8	
67	8	1	
79	30	9	
74	58	1	
30	66	6	
31	52	3	
13	6	10	
61	16	2	
22	60	1	
73	3	1	
63	70	9	
93	30	10	
86	8	7	
22	31	5	
13	41	3	
19	41	10	
66	69	6	
20	59	5	
76	19	5	
53	70	5	
95	33	7	
88	25	10	
66	5	5	
3	69	7	
53	12	7	
1	61	8	
70	57	3	
60	64	5	
63	3	8	
51	45	7	
92	63	8	
44	60	3	
53	1	2	
69	10	9	
17	21	6	
62	54	7	
49	1	8	
25	65	7	
79	70	3	
30	14	10	
19	34	7	
12	22	5	
34	22	10	
68	5	1	
80	51	4	
80	70	5	
100	52	8	
