name:instance1_n_30_N_60_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
88	19	3	
35	3	1	
15	7	3	
16	1	6	
26	7	4	
19	25	10	
81	36	5	
15	13	2	
40	4	7	
37	0	5	
31	16	6	
35	33	2	
8	8	10	
64	10	2	
48	36	2	
40	31	2	
79	19	10	
4	24	7	
93	26	9	
11	16	8	
92	16	3	
6	17	10	
83	36	7	
52	13	10	
90	19	1	
99	34	2	
25	27	10	
88	1	9	
15	28	3	
15	5	7	
31	21	6	
25	5	4	
71	37	5	
76	26	6	
41	1	6	
9	6	6	
82	15	8	
59	8	7	
24	21	3	
30	6	4	
56	0	2	
73	17	4	
16	31	6	
46	2	4	
83	33	4	
19	4	6	
50	24	9	
18	20	7	
62	12	8	
63	1	5	
82	14	1	
17	4	3	
10	22	10	
24	21	6	
1	19	10	
81	38	5	
98	8	4	
77	12	10	
67	16	4	
29	22	5	
