name:instance1_n_30_N_60_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
73	49	2	
17	9	2	
44	42	7	
31	45	5	
100	17	5	
66	60	1	
59	41	7	
87	21	10	
33	45	7	
23	51	8	
90	47	6	
51	21	4	
31	56	1	
52	58	2	
52	45	6	
85	34	9	
18	49	2	
44	3	6	
45	23	3	
50	57	1	
11	13	1	
35	3	7	
92	44	2	
18	15	2	
28	40	10	
26	2	9	
57	31	1	
33	44	9	
46	6	4	
92	9	8	
48	32	1	
1	54	1	
74	31	8	
75	35	10	
92	53	10	
14	42	3	
79	23	10	
69	3	10	
85	14	4	
67	54	2	
70	5	3	
25	18	5	
66	53	7	
48	2	1	
61	1	7	
70	9	4	
91	9	3	
43	47	5	
2	5	5	
7	12	7	
23	22	4	
6	0	5	
47	14	8	
19	40	6	
89	51	1	
73	31	5	
46	2	9	
26	47	2	
67	36	9	
62	56	7	
