name:instance9_n_30_N_60_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
69	42	8	
99	18	5	
69	10	10	
65	28	1	
23	44	4	
40	3	8	
89	2	4	
41	47	4	
81	55	9	
68	15	5	
4	25	10	
65	21	3	
81	0	10	
7	5	4	
81	6	5	
5	6	5	
75	49	9	
60	2	5	
89	12	5	
93	20	9	
3	34	3	
16	33	10	
3	19	6	
13	23	10	
18	40	4	
4	41	2	
14	4	1	
61	29	8	
42	52	3	
54	39	8	
13	3	1	
78	53	5	
11	36	2	
54	2	6	
96	55	6	
41	19	9	
26	5	7	
26	32	4	
35	41	2	
63	10	6	
50	32	7	
30	56	10	
43	7	1	
56	11	6	
37	54	3	
43	18	9	
51	18	9	
50	0	4	
65	27	5	
22	6	10	
24	1	8	
62	54	8	
91	51	4	
96	36	4	
41	60	5	
31	10	8	
55	0	3	
10	43	9	
98	56	3	
83	32	8	
