name:instance5_n_30_N_60_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
66	16	4	
39	51	5	
60	18	10	
3	57	2	
71	5	8	
38	26	9	
25	42	7	
63	24	4	
68	36	5	
46	16	4	
62	8	1	
74	45	6	
87	47	3	
87	15	10	
43	20	4	
53	55	8	
36	9	10	
2	40	1	
39	30	1	
84	20	2	
8	26	2	
9	6	2	
70	58	4	
17	55	10	
32	49	4	
9	15	8	
96	32	2	
11	12	8	
59	37	10	
83	22	4	
90	57	10	
82	47	7	
54	38	9	
32	55	10	
97	14	2	
16	41	7	
26	51	6	
20	5	5	
13	35	2	
26	21	2	
46	50	8	
99	55	10	
64	32	4	
73	27	10	
35	40	6	
76	38	10	
80	18	3	
23	10	6	
53	3	1	
28	17	4	
99	55	9	
20	12	7	
12	29	7	
86	12	3	
30	21	6	
82	31	8	
3	19	7	
58	58	7	
59	59	3	
79	27	3	
