name:instance7_n_30_N_60_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
48	44	4	
27	20	2	
80	40	4	
77	7	4	
4	31	3	
41	43	7	
99	5	2	
74	34	3	
18	41	4	
50	33	7	
40	37	7	
78	12	10	
85	34	6	
51	22	10	
95	17	4	
96	43	2	
7	27	5	
89	45	6	
99	10	8	
60	8	5	
65	25	4	
93	13	3	
2	5	8	
2	28	7	
3	50	6	
54	35	1	
68	4	6	
33	5	3	
22	24	9	
33	1	4	
81	18	4	
9	17	1	
54	10	6	
85	20	4	
60	1	10	
70	18	1	
55	39	5	
79	36	1	
29	35	8	
43	39	6	
89	7	5	
89	4	8	
71	32	10	
24	43	4	
19	48	4	
28	47	8	
34	27	4	
10	43	10	
16	48	4	
59	4	8	
36	23	1	
45	25	1	
98	14	10	
32	23	3	
72	10	5	
88	37	9	
11	30	3	
75	8	2	
46	21	9	
56	1	8	
