name:instance2_n_30_N_60_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
90	83	4	
100	79	7	
13	70	7	
19	35	3	
96	107	4	
7	79	1	
22	80	9	
68	105	9	
25	69	10	
85	5	9	
76	51	5	
10	109	8	
47	126	1	
88	29	7	
100	12	4	
60	20	1	
81	77	1	
84	8	8	
30	80	1	
13	130	2	
70	110	6	
60	105	6	
67	27	2	
43	28	6	
87	82	4	
71	58	8	
40	81	1	
16	92	6	
55	9	7	
60	36	10	
41	35	2	
40	54	3	
66	73	10	
5	86	10	
53	104	5	
62	13	9	
48	29	2	
86	76	10	
74	83	10	
57	38	5	
40	84	2	
66	115	6	
83	99	8	
36	7	9	
56	83	3	
35	15	2	
79	63	3	
46	65	3	
53	77	3	
1	64	4	
6	85	1	
3	115	6	
42	49	10	
76	65	3	
44	107	3	
21	10	7	
31	25	7	
55	99	5	
55	29	8	
59	20	3	
