name:instance6_n_30_N_60_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
49	37	2	
78	40	4	
71	22	3	
31	10	6	
91	22	8	
74	62	1	
80	55	9	
58	48	4	
89	4	10	
52	27	1	
61	85	6	
95	54	3	
94	10	4	
29	99	2	
91	0	5	
90	82	8	
77	30	7	
65	32	10	
20	79	7	
75	85	7	
2	37	7	
59	44	2	
90	3	4	
40	47	2	
52	15	2	
48	72	2	
84	20	1	
58	29	5	
4	72	10	
47	67	4	
97	64	6	
49	81	10	
38	25	4	
68	38	10	
66	93	4	
26	90	8	
99	39	1	
76	19	2	
12	98	1	
15	23	7	
45	34	9	
19	22	4	
50	98	10	
12	67	1	
80	80	6	
82	99	5	
59	97	1	
63	19	6	
41	84	7	
1	77	2	
42	29	8	
45	79	2	
32	86	10	
72	65	8	
89	9	6	
51	74	2	
78	27	10	
93	15	8	
56	77	5	
76	93	5	
