name:instance8_n_30_N_60_tf_1.0_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
68	9	5	
22	19	3	
64	11	7	
16	15	4	
88	24	9	
76	23	8	
97	20	7	
87	24	2	
29	22	1	
98	14	7	
1	0	8	
35	12	4	
36	4	1	
84	29	8	
51	2	7	
95	28	3	
86	23	5	
94	16	9	
15	26	10	
30	28	9	
61	23	3	
12	28	1	
21	15	1	
16	14	9	
81	24	1	
69	21	8	
60	29	1	
18	8	10	
84	19	7	
12	12	7	
15	0	6	
42	20	4	
7	12	3	
20	8	10	
54	1	10	
63	20	6	
1	3	8	
31	1	2	
86	19	5	
9	28	10	
59	13	4	
4	19	4	
9	22	1	
8	6	10	
86	13	5	
9	25	9	
30	27	7	
85	2	1	
95	7	9	
90	4	5	
20	27	1	
43	30	3	
88	13	3	
41	19	9	
85	10	9	
94	7	6	
54	18	7	
22	5	6	
14	26	2	
100	30	10	
