name:instance7_n_30_N_60_tf_0.8_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
85	4	5	
18	46	8	
59	46	8	
27	2	2	
69	15	3	
26	42	3	
83	29	6	
7	47	4	
82	8	1	
11	37	10	
43	57	8	
82	68	6	
43	14	3	
25	44	2	
54	17	5	
17	4	3	
40	14	6	
30	14	2	
68	28	5	
6	21	8	
98	52	5	
79	42	2	
89	28	7	
36	45	7	
45	44	1	
91	21	8	
48	13	5	
1	52	4	
38	62	9	
19	24	6	
84	32	6	
50	59	8	
91	1	10	
74	55	8	
78	12	2	
1	50	9	
63	39	5	
41	39	4	
77	61	4	
61	55	6	
13	18	9	
50	17	1	
54	43	5	
88	5	3	
83	39	2	
94	36	9	
19	12	10	
83	45	4	
26	11	9	
14	2	10	
31	35	6	
64	16	3	
80	51	9	
30	38	4	
80	7	9	
14	3	3	
54	12	10	
59	3	9	
81	23	1	
34	42	3	
