name:instance3_n_30_N_60_tf_0.6_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
12	6	9	
15	28	5	
61	68	10	
66	41	8	
51	70	10	
7	63	5	
46	50	7	
81	48	6	
30	26	2	
31	40	9	
4	36	9	
17	54	8	
71	21	10	
32	68	1	
47	21	7	
75	69	9	
86	66	7	
74	31	10	
75	9	1	
3	1	8	
76	35	2	
29	57	5	
40	22	10	
68	4	4	
51	3	3	
78	7	1	
55	8	1	
44	14	6	
46	41	4	
71	61	3	
29	30	4	
83	64	3	
18	27	7	
37	28	8	
7	24	8	
90	70	10	
43	15	6	
36	59	2	
79	16	6	
61	20	6	
26	23	9	
56	5	4	
60	45	5	
70	34	5	
81	64	2	
12	70	3	
32	20	9	
18	11	8	
76	17	7	
20	56	7	
100	34	7	
87	36	3	
70	41	8	
66	32	3	
23	12	3	
52	1	7	
76	40	4	
58	53	5	
14	14	7	
68	3	6	
