name:instance1_n_30_N_60_tf_1.0_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
6	9	3	
28	25	7	
32	4	10	
23	10	1	
62	29	8	
70	30	10	
84	29	9	
46	5	2	
8	18	5	
51	16	6	
31	16	6	
39	17	4	
39	25	6	
96	12	10	
29	30	3	
54	7	4	
5	5	3	
28	22	6	
98	24	9	
87	10	8	
91	27	8	
7	16	2	
39	13	1	
82	24	3	
95	5	6	
61	20	4	
12	10	5	
9	14	8	
16	3	7	
5	28	8	
51	14	9	
56	19	8	
45	21	5	
55	22	9	
4	1	4	
25	20	5	
69	24	3	
89	6	7	
83	10	6	
77	12	1	
12	27	5	
77	22	2	
31	14	9	
63	4	9	
17	0	1	
24	25	6	
29	28	8	
30	14	3	
77	11	6	
44	1	9	
39	8	5	
9	9	7	
52	29	2	
30	10	5	
94	26	10	
65	14	4	
43	16	5	
84	15	4	
46	5	8	
31	22	2	
