name:instance5_n_30_N_60_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
33	34	1	
34	23	2	
52	45	5	
67	7	1	
11	43	8	
97	37	5	
30	49	7	
98	47	4	
84	46	3	
98	6	8	
6	31	6	
36	22	8	
76	45	8	
57	3	10	
98	9	3	
70	18	1	
58	2	1	
21	35	2	
20	13	10	
51	12	8	
42	37	3	
41	32	4	
38	35	3	
63	42	4	
71	49	5	
60	14	1	
88	13	5	
84	23	1	
20	30	9	
26	27	6	
66	47	5	
4	0	4	
31	18	1	
72	1	4	
99	1	1	
90	22	8	
84	26	5	
29	12	6	
42	26	9	
84	2	9	
49	22	2	
63	3	5	
79	9	1	
49	20	9	
55	20	2	
82	44	6	
41	28	2	
96	30	9	
64	27	4	
80	1	3	
67	39	3	
98	7	3	
83	40	6	
25	22	2	
76	5	5	
44	30	6	
41	14	9	
33	28	2	
91	48	9	
70	37	1	
