name:instance2_n_30_N_60_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
39	56	1	
94	51	9	
34	10	9	
46	43	3	
53	8	6	
23	60	6	
21	49	4	
86	28	8	
46	12	9	
45	48	6	
92	1	3	
100	38	3	
53	23	6	
57	26	1	
61	9	7	
62	24	2	
53	3	4	
49	13	10	
74	9	8	
2	29	3	
81	3	3	
9	33	3	
64	24	1	
11	10	7	
84	42	7	
17	54	8	
37	50	9	
30	13	5	
56	24	8	
45	57	2	
89	22	10	
19	55	1	
61	38	5	
93	2	2	
33	52	3	
16	23	8	
33	13	10	
57	7	4	
73	47	5	
61	29	7	
11	51	5	
36	22	3	
86	52	1	
35	8	4	
35	14	7	
46	27	8	
8	9	4	
45	29	7	
39	53	8	
73	11	4	
94	0	5	
64	18	10	
40	53	6	
40	2	7	
92	10	1	
9	53	4	
28	51	1	
41	36	2	
84	38	10	
41	50	2	
