name:instance2_n_30_N_60_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
50	16	6	
88	23	3	
33	23	1	
42	19	4	
91	3	6	
85	7	6	
27	10	4	
18	26	6	
83	5	1	
21	4	6	
69	25	7	
83	26	7	
47	9	6	
26	26	6	
29	18	8	
94	7	10	
8	9	5	
17	0	10	
74	25	3	
4	26	8	
3	5	4	
43	12	6	
99	11	4	
52	20	2	
2	13	6	
55	12	1	
25	19	5	
26	26	4	
88	0	7	
76	10	6	
78	9	8	
2	26	3	
91	24	4	
67	16	5	
58	5	3	
14	28	3	
70	22	8	
55	13	1	
87	14	9	
10	2	4	
85	3	9	
22	24	10	
39	21	6	
80	16	7	
76	3	10	
82	1	5	
79	4	5	
64	11	2	
60	24	3	
25	26	7	
6	23	2	
65	24	6	
70	6	8	
94	11	1	
72	14	4	
69	23	2	
14	9	10	
86	25	4	
1	7	4	
78	8	3	
