name:instance6_n_30_N_60_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
36	29	7	
92	29	5	
88	19	8	
48	0	2	
11	2	7	
36	15	9	
76	16	3	
18	14	6	
28	11	3	
61	21	6	
21	2	2	
14	2	10	
89	12	9	
12	25	1	
53	10	1	
52	8	8	
15	5	2	
16	28	6	
80	4	4	
70	6	2	
93	20	7	
95	27	5	
72	3	2	
99	8	6	
31	18	5	
83	5	7	
18	13	1	
52	5	6	
38	13	8	
71	18	5	
41	6	8	
27	6	9	
34	4	6	
27	14	7	
79	0	3	
81	25	6	
82	7	5	
39	26	6	
64	13	6	
93	17	10	
52	8	7	
6	13	3	
46	2	3	
33	15	7	
31	25	4	
59	3	6	
58	15	10	
66	8	3	
89	15	1	
74	13	5	
87	18	4	
95	5	1	
66	16	10	
49	18	10	
10	9	8	
98	0	10	
55	20	9	
67	12	7	
22	26	9	
90	4	8	
