name:instance2_n_30_N_60_tf_0.8_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
17	56	2	
36	33	5	
97	31	4	
18	70	5	
63	5	6	
62	59	6	
56	10	1	
19	42	2	
15	7	2	
96	45	10	
17	49	2	
37	40	7	
24	38	1	
100	64	7	
55	1	4	
46	1	4	
84	8	9	
88	44	4	
37	4	6	
39	9	5	
53	65	2	
28	0	10	
58	15	5	
55	15	6	
91	36	5	
8	48	2	
4	20	3	
59	5	9	
30	54	6	
72	35	2	
94	15	10	
100	13	3	
42	69	9	
43	65	4	
54	33	10	
85	32	5	
96	46	9	
99	19	6	
7	37	2	
26	28	2	
39	19	7	
64	28	8	
32	42	2	
79	64	7	
37	58	2	
26	38	10	
23	65	10	
25	7	9	
51	70	6	
12	18	2	
73	59	10	
97	18	8	
59	34	6	
11	43	10	
70	2	1	
21	12	5	
48	23	3	
23	51	4	
14	54	5	
92	44	1	
