name:instance5_n_30_N_60_tf_0.4_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
37	6	4	
99	84	5	
51	70	10	
15	42	2	
7	15	5	
16	41	2	
55	99	7	
36	5	2	
62	42	2	
51	43	5	
90	46	2	
73	21	7	
43	33	1	
19	28	7	
8	33	5	
98	57	8	
75	38	10	
100	44	2	
63	32	1	
53	48	2	
88	60	6	
73	37	5	
9	64	5	
88	92	10	
8	42	6	
73	43	8	
76	71	2	
54	17	2	
72	27	7	
60	52	4	
1	93	9	
17	99	3	
67	8	10	
57	76	3	
69	92	4	
36	8	3	
4	89	5	
36	46	2	
39	94	1	
1	20	8	
14	99	1	
17	62	4	
10	57	2	
32	10	6	
77	91	9	
28	11	8	
62	57	7	
95	28	4	
59	97	5	
97	10	8	
96	9	7	
24	96	1	
16	19	8	
39	42	7	
93	38	7	
42	14	5	
4	6	2	
88	71	7	
2	33	5	
60	55	6	
