name:instance5_n_30_N_60_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
87	69	5	
97	35	8	
70	20	1	
100	116	4	
85	77	1	
13	104	8	
97	121	5	
31	74	9	
68	127	3	
32	85	2	
48	126	5	
63	118	2	
80	76	10	
43	109	1	
5	116	7	
84	91	3	
67	109	3	
79	55	8	
4	31	1	
4	73	9	
59	103	3	
20	58	3	
48	31	1	
53	18	8	
63	36	10	
19	85	8	
13	122	9	
37	56	5	
9	119	6	
78	29	2	
42	26	4	
6	84	3	
44	62	2	
31	28	5	
51	80	8	
94	1	10	
62	81	2	
37	79	3	
84	79	3	
65	64	3	
78	7	2	
36	19	10	
91	29	7	
32	96	3	
85	91	6	
74	63	5	
56	119	8	
73	51	9	
10	111	2	
78	127	4	
6	17	8	
68	123	8	
13	98	8	
82	39	4	
24	48	9	
32	119	5	
35	114	7	
1	23	6	
79	29	9	
58	41	1	
