name:instance9_n_30_N_60_tf_1.0_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
61	19	1	
12	41	5	
37	1	10	
46	9	8	
58	5	6	
69	1	6	
20	0	5	
97	30	7	
9	9	4	
18	27	9	
68	11	9	
48	38	9	
79	36	3	
77	16	9	
63	34	2	
38	46	7	
73	24	1	
56	38	8	
53	32	10	
27	25	6	
58	35	9	
36	46	3	
90	48	6	
19	31	5	
1	24	6	
86	9	10	
59	28	10	
57	17	1	
73	16	5	
40	34	6	
84	36	8	
78	14	3	
86	6	10	
37	46	7	
60	50	9	
45	8	4	
20	29	3	
80	39	2	
25	5	8	
72	42	5	
21	28	6	
68	42	3	
8	7	6	
58	9	9	
89	14	9	
65	30	3	
37	43	8	
72	14	9	
82	34	3	
7	6	6	
69	36	8	
18	15	4	
24	37	10	
61	2	2	
60	42	9	
37	48	1	
75	3	9	
57	47	7	
45	1	1	
29	12	2	
