name:instance0_n_30_N_60_tf_1.0_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
95	37	9	
87	21	9	
93	1	2	
30	30	3	
79	4	4	
51	17	2	
44	32	7	
48	4	1	
37	17	9	
61	50	4	
64	5	2	
31	12	2	
77	20	7	
68	24	9	
85	35	4	
83	6	4	
4	7	4	
72	37	4	
62	25	10	
53	44	2	
24	31	6	
62	40	2	
62	43	4	
70	8	7	
67	0	6	
85	37	2	
51	29	9	
4	22	10	
22	20	6	
84	29	5	
8	3	3	
8	29	7	
38	31	7	
29	21	6	
42	43	1	
55	45	3	
62	29	5	
52	23	9	
80	20	5	
92	37	6	
84	20	8	
79	29	7	
27	12	9	
23	28	10	
38	10	1	
94	0	5	
84	48	2	
96	22	7	
50	7	8	
50	23	5	
65	24	2	
92	28	5	
27	46	10	
44	40	10	
73	35	1	
39	33	2	
43	36	1	
62	35	8	
66	3	2	
58	47	2	
