name:instance3_n_30_N_60_tf_1.0_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
63	19	3	
81	45	9	
15	25	2	
15	22	1	
25	13	6	
26	22	7	
94	15	1	
86	4	2	
35	37	8	
58	50	7	
19	25	2	
51	1	1	
1	39	3	
2	40	2	
93	27	10	
16	47	1	
13	46	8	
24	10	3	
24	29	8	
36	48	4	
100	23	1	
48	10	2	
2	9	10	
85	22	7	
79	1	6	
52	15	2	
8	8	2	
55	36	3	
12	41	9	
36	30	3	
27	37	4	
70	42	3	
68	8	5	
59	37	9	
70	40	2	
79	22	2	
50	28	3	
91	28	7	
55	1	6	
19	19	4	
61	34	2	
24	19	8	
26	38	10	
49	21	8	
6	14	2	
66	29	4	
83	40	7	
5	44	8	
62	25	5	
82	34	8	
82	10	9	
54	5	7	
79	6	9	
29	1	6	
22	1	8	
87	10	7	
44	24	4	
99	25	5	
99	41	4	
65	28	3	
