name:instance1_n_30_N_60_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
71	1	9	
86	2	9	
31	9	3	
77	8	3	
92	7	1	
9	1	7	
16	4	4	
69	3	2	
54	9	2	
73	9	10	
65	8	10	
56	8	7	
11	3	5	
99	3	3	
27	9	1	
76	0	1	
40	10	3	
50	7	7	
59	0	7	
55	1	2	
56	10	2	
42	3	6	
9	6	7	
69	8	5	
100	1	1	
86	8	3	
59	8	1	
20	2	10	
40	3	2	
46	9	2	
61	5	7	
82	9	8	
36	5	1	
10	6	1	
93	3	8	
73	6	5	
29	3	3	
67	8	1	
58	2	2	
40	6	3	
46	9	8	
37	3	2	
52	5	10	
74	6	7	
90	0	6	
47	7	10	
100	0	3	
65	3	5	
75	5	6	
87	6	9	
6	0	7	
70	2	4	
60	10	2	
64	1	6	
57	1	4	
77	6	5	
31	5	7	
54	5	8	
60	1	3	
73	8	6	
