name:instance0_n_30_N_60_tf_0.6_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
55	76	5	
46	51	1	
31	12	10	
31	77	5	
51	2	7	
100	55	9	
25	24	2	
32	80	10	
40	19	10	
73	63	4	
74	47	2	
93	80	2	
80	47	1	
83	81	1	
55	71	7	
83	75	6	
24	41	4	
81	73	7	
38	49	7	
48	74	8	
78	51	7	
7	84	7	
30	3	5	
30	70	2	
77	16	7	
50	11	2	
58	53	10	
11	24	10	
7	54	1	
59	54	5	
6	39	10	
68	80	1	
91	37	7	
50	2	4	
57	78	1	
46	7	9	
6	78	2	
74	48	2	
57	3	8	
31	71	6	
30	63	5	
45	46	9	
1	32	9	
20	45	1	
58	65	3	
52	70	7	
37	45	7	
23	46	8	
85	21	6	
50	76	9	
33	79	4	
42	64	4	
70	5	2	
90	28	8	
13	36	3	
44	33	1	
99	73	4	
59	40	6	
8	65	4	
86	27	1	
