name:instance3_n_30_N_60_tf_0.4_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
54	50	10	
67	8	1	
20	71	7	
54	1	4	
93	74	2	
42	6	4	
20	64	7	
89	104	2	
48	82	6	
13	49	4	
54	92	3	
68	77	4	
71	85	6	
1	95	9	
67	49	5	
99	93	7	
59	24	1	
90	89	6	
85	10	1	
40	85	10	
99	18	8	
18	44	7	
72	60	3	
4	73	2	
52	102	7	
5	45	5	
16	93	5	
75	52	3	
68	21	3	
81	71	3	
24	30	8	
85	80	3	
12	30	6	
69	9	6	
97	20	4	
16	2	5	
51	69	2	
52	72	4	
74	0	9	
69	98	9	
31	76	4	
81	108	1	
44	13	5	
89	102	6	
19	17	5	
36	53	4	
75	95	5	
5	95	7	
68	3	10	
7	29	7	
82	96	2	
80	89	9	
85	24	5	
17	77	7	
97	63	2	
23	68	1	
5	8	4	
96	15	4	
54	62	7	
77	109	3	
