name:instance0_n_30_N_60_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
75	45	10	
19	37	5	
30	41	4	
78	7	6	
46	30	7	
95	50	6	
2	69	7	
45	53	1	
51	48	10	
81	20	3	
86	57	2	
47	21	4	
21	4	9	
36	64	9	
46	64	4	
85	1	8	
71	62	10	
84	63	9	
24	17	3	
71	34	10	
41	11	3	
74	64	10	
79	52	8	
35	0	7	
92	75	4	
94	2	9	
64	45	8	
58	54	10	
40	53	9	
3	28	3	
54	31	10	
49	58	4	
10	17	8	
72	73	2	
83	7	5	
42	66	9	
8	61	3	
24	70	3	
5	79	4	
8	69	1	
45	7	1	
33	37	8	
74	72	4	
94	73	3	
95	37	2	
10	7	6	
30	0	5	
46	12	10	
25	11	10	
22	57	3	
60	70	8	
89	0	10	
15	20	7	
46	57	4	
86	48	6	
30	45	9	
40	73	9	
90	69	3	
46	39	4	
54	4	10	
