name:instance1_n_30_N_60_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
13	0	3	
89	16	7	
71	14	3	
92	1	7	
63	16	6	
81	1	9	
56	26	4	
46	24	3	
36	20	6	
20	15	5	
95	13	6	
45	19	4	
43	17	2	
100	14	1	
73	9	6	
43	18	5	
80	21	1	
5	16	2	
72	16	10	
25	25	10	
78	10	4	
97	14	10	
64	21	10	
65	29	10	
80	24	7	
69	29	5	
84	16	6	
36	15	3	
33	8	4	
1	23	8	
21	6	5	
11	19	4	
87	10	7	
74	6	3	
37	9	3	
57	13	5	
4	18	5	
71	3	7	
61	20	9	
4	25	7	
94	21	10	
29	1	6	
91	0	6	
4	24	7	
43	20	2	
70	15	5	
53	17	5	
15	3	4	
4	15	1	
13	3	4	
3	3	7	
89	28	9	
22	6	9	
90	15	6	
8	3	9	
80	14	7	
96	16	1	
85	10	1	
21	23	1	
15	10	2	
