name:instance7_n_30_N_60_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
34	7	7	
85	8	10	
66	2	3	
51	8	5	
28	9	3	
92	3	6	
64	8	7	
8	10	5	
21	0	8	
12	1	10	
59	4	10	
31	10	4	
14	1	1	
73	5	6	
38	9	6	
12	10	4	
18	9	2	
20	6	5	
67	9	4	
79	6	7	
87	10	8	
73	0	10	
38	0	1	
22	1	1	
59	4	6	
65	0	2	
4	6	5	
69	2	3	
90	5	2	
91	1	3	
8	8	4	
99	10	8	
50	1	4	
2	3	2	
79	6	1	
100	3	5	
43	10	8	
9	8	1	
61	8	6	
67	10	10	
42	2	10	
50	7	3	
7	7	4	
88	8	5	
44	6	10	
8	2	7	
96	9	7	
92	9	6	
25	2	8	
74	7	7	
37	6	4	
54	0	10	
22	5	10	
88	3	3	
64	6	5	
89	6	6	
92	9	7	
67	8	10	
6	8	4	
32	10	8	
