name:instance4_n_30_N_60_tf_0.6_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
45	43	2	
24	58	9	
22	29	4	
95	2	1	
26	49	9	
32	42	7	
74	78	3	
23	15	10	
59	5	2	
96	15	7	
10	0	8	
75	7	3	
89	59	9	
35	12	10	
97	47	4	
73	71	2	
8	53	2	
64	35	10	
5	8	3	
46	47	6	
14	46	2	
86	32	3	
11	32	7	
18	63	6	
48	69	1	
48	48	1	
24	14	4	
25	15	4	
65	71	9	
35	68	1	
78	25	6	
76	44	2	
21	40	1	
60	44	9	
70	70	4	
30	51	10	
33	61	4	
34	30	9	
85	0	3	
15	77	5	
27	7	5	
12	20	5	
48	59	4	
15	29	9	
30	52	1	
91	64	10	
46	22	3	
61	15	8	
16	63	10	
91	47	1	
27	28	3	
48	79	5	
65	26	2	
97	63	1	
44	62	7	
28	47	4	
15	11	2	
64	60	3	
24	21	8	
58	1	3	
