name:instance1_n_30_N_60_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
93	16	7	
27	7	6	
7	48	10	
77	36	5	
59	64	5	
71	14	10	
13	30	3	
36	55	7	
55	33	4	
83	4	1	
33	63	4	
16	68	6	
74	46	3	
68	20	6	
63	49	7	
52	51	8	
12	24	3	
17	2	1	
77	12	9	
65	83	8	
9	57	10	
7	83	8	
100	46	8	
25	23	6	
27	37	7	
70	61	5	
67	3	4	
65	47	8	
31	58	6	
92	70	4	
70	20	5	
52	47	9	
78	62	3	
43	20	2	
49	15	5	
44	2	9	
59	38	5	
94	52	5	
92	3	4	
27	9	1	
21	18	4	
47	78	5	
55	90	10	
14	25	6	
7	10	4	
36	90	7	
75	51	10	
34	54	7	
28	62	10	
22	20	4	
40	36	3	
89	58	7	
42	63	10	
18	88	10	
10	28	10	
51	72	2	
72	22	4	
17	61	8	
82	84	9	
68	73	8	
