name:instance7_n_30_N_60_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
37	74	3	
21	38	3	
26	52	4	
87	35	2	
85	47	10	
86	67	5	
53	27	8	
88	27	10	
46	52	10	
89	28	4	
18	46	5	
74	52	4	
13	41	2	
100	24	3	
91	17	7	
19	17	3	
61	21	7	
43	42	8	
76	43	1	
86	15	1	
97	76	5	
18	6	4	
31	67	1	
65	46	2	
100	74	6	
86	49	5	
33	29	3	
74	41	6	
90	1	1	
4	46	8	
43	33	7	
14	68	9	
45	58	3	
38	30	2	
16	4	1	
65	30	7	
63	60	3	
65	74	5	
69	9	7	
38	56	7	
1	42	9	
30	74	3	
2	24	6	
7	54	7	
20	28	9	
31	50	6	
23	49	10	
1	17	7	
68	56	5	
45	58	6	
10	40	10	
2	16	2	
23	49	6	
29	28	1	
45	72	1	
92	19	6	
78	37	10	
15	18	10	
78	56	1	
38	3	3	
