name:instance2_n_30_N_60_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
64	82	3	
9	110	4	
77	28	1	
81	94	2	
97	14	10	
79	88	4	
13	95	6	
67	34	1	
98	117	8	
94	73	9	
70	101	5	
63	45	10	
94	50	4	
90	5	5	
41	94	8	
48	78	7	
97	52	2	
39	110	7	
37	94	5	
9	51	3	
12	71	3	
30	89	6	
3	120	2	
89	3	6	
86	8	7	
83	20	10	
77	15	10	
62	113	2	
93	13	1	
37	71	3	
26	89	6	
23	38	9	
16	29	5	
66	59	2	
99	70	1	
51	36	6	
86	46	7	
94	100	4	
67	109	8	
75	59	4	
21	55	9	
88	68	2	
14	18	9	
57	115	10	
35	60	3	
62	9	7	
67	83	10	
68	16	9	
49	52	1	
95	4	8	
67	33	9	
29	40	4	
88	117	2	
3	28	1	
91	52	6	
60	73	10	
4	96	2	
4	6	1	
91	18	2	
80	102	4	
