name:instance9_n_30_N_60_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
64	36	2	
36	67	10	
13	12	8	
86	22	8	
74	47	5	
95	53	10	
91	56	6	
23	11	7	
96	28	6	
13	16	9	
41	23	8	
97	66	9	
91	56	2	
83	61	5	
60	5	5	
100	32	10	
80	33	9	
83	46	5	
6	65	9	
41	1	9	
39	0	5	
35	35	7	
26	60	5	
9	55	1	
28	55	9	
57	0	2	
15	33	10	
21	33	8	
6	57	7	
45	32	10	
9	45	4	
26	43	1	
63	49	9	
60	34	4	
11	52	2	
4	29	9	
19	13	10	
4	15	9	
38	43	6	
13	23	7	
67	63	7	
59	66	8	
84	63	7	
92	31	2	
62	53	7	
86	19	10	
18	61	6	
69	21	3	
39	22	1	
80	48	5	
6	60	8	
48	14	7	
17	67	7	
22	69	3	
43	31	9	
79	4	9	
51	58	7	
33	26	1	
13	10	1	
16	27	7	
