name:instance8_n_30_N_60_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
95	36	1	
94	37	7	
75	16	3	
77	21	1	
19	24	5	
100	8	7	
96	5	9	
1	6	5	
29	5	8	
26	32	9	
64	29	7	
55	16	8	
79	31	10	
33	23	6	
31	36	8	
11	12	10	
91	25	1	
70	9	10	
13	17	5	
63	18	9	
60	16	1	
71	27	10	
57	35	1	
3	1	8	
47	36	3	
77	18	1	
29	14	2	
40	17	1	
38	33	2	
8	13	9	
35	21	4	
65	32	5	
61	22	2	
70	24	10	
60	23	1	
3	18	8	
68	0	9	
42	15	2	
84	27	10	
27	6	5	
17	36	8	
21	8	3	
70	33	7	
84	10	6	
6	33	8	
35	10	1	
84	25	1	
73	24	10	
84	28	2	
27	1	1	
32	24	10	
3	25	10	
23	7	10	
50	20	5	
21	8	9	
93	27	1	
25	35	8	
15	24	7	
3	22	9	
97	23	5	
