name:instance7_n_30_N_60_tf_0.6_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
13	49	5	
46	42	2	
74	38	1	
90	42	2	
63	0	4	
70	18	3	
3	0	4	
32	18	9	
44	40	8	
37	8	2	
48	7	8	
100	14	9	
87	56	10	
58	6	10	
12	29	7	
5	31	3	
91	3	9	
69	30	4	
7	2	1	
98	26	6	
31	42	10	
25	39	5	
28	41	4	
29	4	2	
25	2	4	
12	38	3	
18	13	7	
58	7	3	
90	7	7	
49	34	1	
19	43	8	
48	14	9	
80	57	8	
91	56	7	
79	15	4	
63	30	4	
63	27	3	
89	48	5	
33	31	2	
74	3	9	
67	34	3	
55	51	5	
78	44	2	
50	33	9	
97	27	9	
77	52	6	
27	13	8	
80	20	4	
83	13	2	
27	41	7	
65	33	3	
51	37	10	
92	31	7	
3	11	8	
31	32	4	
25	18	10	
69	12	10	
78	30	3	
80	4	10	
81	22	8	
