name:instance2_n_30_N_60_tf_0.2_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
100	42	3	
99	25	8	
97	19	3	
96	41	7	
95	20	8	
89	23	4	
89	16	7	
87	67	2	
84	47	7	
77	67	8	
76	66	10	
75	61	5	
74	53	1	
74	34	7	
73	85	1	
71	36	5	
70	88	4	
69	23	1	
68	47	3	
67	75	8	
65	53	4	
62	16	6	
61	81	8	
59	16	1	
57	76	2	
57	67	5	
56	84	1	
54	78	6	
52	44	6	
50	88	3	
49	28	9	
49	19	8	
49	11	4	
48	2	8	
47	19	3	
46	61	6	
46	60	10	
33	82	4	
32	50	4	
29	21	7	
28	38	8	
27	55	7	
27	12	1	
24	90	10	
23	69	9	
22	87	6	
22	19	3	
21	13	2	
21	13	5	
19	53	9	
19	19	10	
17	45	7	
14	15	8	
11	5	1	
10	82	3	
9	68	6	
6	52	7	
6	5	5	
3	77	1	
1	79	4	
