name:instance9_n_30_N_60_tf_0.8_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
88	25	5	
95	10	4	
56	59	7	
37	24	7	
43	68	6	
97	50	4	
7	24	1	
65	20	1	
54	30	1	
19	62	1	
58	55	10	
31	63	9	
58	48	5	
95	12	9	
83	53	1	
1	55	7	
83	26	9	
38	33	1	
8	38	1	
5	69	7	
68	8	9	
36	60	4	
28	10	10	
100	23	7	
16	7	5	
41	69	4	
40	52	6	
11	37	7	
23	38	7	
59	31	7	
46	41	10	
70	60	5	
89	43	9	
47	35	6	
63	49	1	
78	7	7	
83	58	1	
46	4	10	
6	2	2	
59	58	5	
68	7	4	
53	39	1	
100	29	2	
76	2	1	
86	14	5	
43	2	10	
68	8	7	
67	46	9	
68	28	2	
56	45	4	
45	68	4	
1	38	10	
86	37	3	
55	3	8	
33	54	8	
75	28	6	
64	45	5	
27	62	7	
54	4	4	
28	66	1	
