name:instance1_n_30_N_60_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
80	35	7	
7	35	7	
51	14	9	
37	71	6	
18	77	9	
16	41	9	
11	1	4	
5	55	5	
90	46	2	
19	49	2	
68	58	3	
31	61	8	
11	41	3	
37	0	1	
51	78	3	
39	6	8	
89	27	2	
90	45	1	
28	22	6	
53	52	7	
73	52	3	
40	3	7	
86	70	10	
84	71	3	
9	3	8	
24	39	9	
64	53	7	
13	43	2	
68	21	7	
86	46	4	
15	27	9	
23	61	7	
97	78	8	
8	47	6	
92	73	7	
27	25	4	
18	39	7	
15	59	9	
83	20	3	
6	73	7	
58	44	8	
93	65	8	
94	2	3	
53	31	9	
90	1	9	
38	32	9	
47	20	8	
2	4	4	
37	2	3	
92	42	9	
78	34	2	
41	79	10	
47	39	8	
44	28	5	
49	25	10	
35	55	5	
3	74	3	
88	21	8	
96	63	8	
43	54	6	
