name:instance9_n_30_N_60_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
84	78	5	
90	16	4	
16	17	7	
48	43	1	
3	110	7	
53	4	3	
12	17	2	
60	18	8	
77	50	1	
79	19	7	
45	6	2	
72	97	6	
49	120	9	
10	4	2	
86	87	2	
86	121	3	
33	124	6	
89	3	1	
73	123	3	
25	120	7	
67	91	3	
34	34	1	
18	88	9	
13	57	1	
28	97	10	
12	105	9	
59	129	9	
41	15	7	
68	121	4	
92	90	4	
97	3	8	
29	74	2	
75	46	5	
29	36	9	
5	68	7	
13	18	4	
46	87	7	
89	116	5	
61	120	3	
80	62	1	
67	106	2	
10	95	10	
77	94	6	
24	112	2	
23	60	6	
65	117	3	
71	125	9	
15	29	9	
58	34	4	
5	86	7	
53	57	7	
31	80	4	
74	88	8	
48	8	5	
95	6	5	
70	22	6	
93	104	8	
55	55	3	
60	16	3	
52	54	10	
