name:instance5_n_30_N_60_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
41	42	4	
96	64	9	
10	53	2	
48	18	9	
52	20	8	
74	73	2	
27	76	2	
63	41	2	
30	52	10	
69	3	5	
20	29	8	
72	31	2	
57	29	9	
30	54	2	
61	54	7	
67	5	9	
10	30	7	
9	29	4	
100	36	9	
14	75	10	
19	1	7	
36	2	4	
74	79	1	
24	54	6	
22	74	6	
28	22	6	
3	62	7	
20	36	10	
73	5	1	
50	42	7	
6	15	2	
65	63	3	
23	16	1	
47	11	10	
15	66	9	
48	47	10	
80	36	3	
72	50	5	
90	44	6	
83	70	8	
22	33	10	
82	6	8	
77	65	3	
30	9	8	
56	34	4	
50	18	3	
44	21	10	
5	51	5	
28	4	10	
75	22	7	
72	24	3	
8	62	3	
65	3	6	
91	37	5	
25	48	7	
33	70	6	
4	44	8	
72	71	5	
62	24	3	
33	28	10	
