name:instance0_n_30_N_60_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
42	8	3	
34	13	5	
61	7	8	
93	30	1	
12	15	3	
13	10	5	
34	25	8	
56	11	2	
5	3	5	
33	32	9	
36	19	6	
25	12	4	
59	32	6	
93	25	4	
75	23	2	
76	5	1	
8	17	2	
24	16	1	
90	11	8	
17	11	9	
31	31	8	
49	22	3	
4	29	10	
48	24	3	
25	37	8	
60	36	3	
43	39	10	
3	36	8	
45	30	3	
100	37	4	
81	5	1	
26	27	1	
67	9	8	
86	4	3	
58	22	7	
49	40	6	
96	3	6	
78	12	4	
30	18	1	
98	31	6	
54	19	3	
100	2	6	
24	39	6	
60	33	3	
51	1	8	
25	40	6	
21	2	2	
47	33	9	
98	20	7	
92	24	10	
99	7	8	
54	24	3	
19	6	2	
59	26	9	
73	27	2	
28	1	9	
79	7	8	
56	24	10	
40	21	3	
93	32	7	
