name:instance2_n_30_N_60_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
33	14	2	
44	49	2	
26	84	8	
69	4	2	
43	67	8	
31	7	10	
69	5	3	
32	11	9	
31	9	1	
28	57	2	
34	81	10	
48	8	9	
90	29	5	
67	10	2	
86	39	2	
26	58	3	
25	10	5	
39	52	2	
92	62	3	
52	35	5	
20	79	4	
19	11	7	
55	16	6	
63	56	1	
24	3	5	
42	3	10	
5	13	4	
76	44	6	
70	25	8	
77	36	3	
76	15	8	
20	57	2	
15	69	3	
53	48	7	
82	81	5	
17	88	5	
67	61	4	
35	51	7	
38	32	10	
18	4	6	
23	1	1	
39	73	7	
20	24	8	
73	51	5	
84	26	10	
44	14	1	
16	43	7	
41	3	5	
82	9	4	
3	36	2	
58	28	4	
11	27	8	
21	78	8	
59	69	7	
61	87	3	
56	63	9	
16	66	9	
56	40	6	
48	2	3	
30	56	3	
