name:instance8_n_30_N_60_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
3	15	9	
70	55	6	
47	1	9	
64	54	5	
81	6	10	
35	9	6	
44	0	5	
37	55	8	
18	24	8	
48	10	2	
75	50	8	
99	35	6	
26	47	8	
81	53	5	
3	6	8	
5	25	4	
51	42	1	
9	5	2	
31	11	6	
15	52	9	
87	52	10	
33	0	2	
42	13	10	
81	32	3	
31	45	9	
56	29	9	
46	0	7	
90	6	1	
39	56	6	
11	42	3	
4	13	1	
18	15	7	
49	31	6	
87	23	9	
6	14	6	
16	3	10	
34	25	7	
46	19	10	
9	58	6	
12	9	1	
92	35	4	
74	25	4	
61	16	6	
68	60	2	
2	32	4	
91	8	6	
94	35	10	
72	20	5	
62	27	2	
11	53	10	
43	0	6	
74	8	10	
86	44	6	
98	44	1	
44	32	6	
90	5	3	
56	12	4	
29	55	6	
63	33	3	
33	9	2	
