name:instance4_n_30_N_60_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
45	15	9	
88	23	3	
76	6	3	
47	1	3	
3	24	7	
86	29	1	
75	20	4	
57	2	1	
48	10	7	
4	13	2	
82	4	2	
85	26	10	
69	16	10	
94	9	8	
79	9	4	
80	15	9	
29	15	2	
20	3	1	
37	19	1	
19	28	9	
53	16	4	
25	28	1	
74	18	4	
41	17	3	
56	12	5	
84	0	7	
87	2	6	
70	3	10	
24	28	4	
23	9	6	
25	16	1	
81	1	7	
57	11	6	
71	21	9	
61	6	2	
97	16	1	
77	23	1	
33	17	4	
69	17	1	
90	9	10	
18	10	6	
65	24	8	
84	22	2	
16	20	9	
64	12	3	
67	7	3	
60	8	1	
72	8	2	
67	3	1	
73	29	9	
74	9	6	
87	16	8	
64	29	8	
70	3	5	
52	5	1	
74	21	9	
59	24	7	
48	28	2	
45	20	4	
66	11	2	
