name:instance2_n_30_N_60_tf_1.0_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
13	7	2	
63	16	2	
67	0	4	
4	27	4	
10	24	7	
3	5	3	
83	0	6	
12	16	3	
61	23	8	
89	29	2	
75	14	3	
21	13	9	
37	27	7	
62	12	9	
5	15	10	
58	12	4	
95	6	8	
98	28	6	
83	17	7	
58	2	10	
84	4	7	
52	29	6	
15	16	1	
83	16	2	
36	14	10	
91	21	2	
45	24	2	
41	13	7	
47	14	1	
5	7	1	
25	20	4	
45	13	7	
27	14	2	
29	4	3	
69	27	10	
23	10	1	
15	0	3	
41	4	9	
20	6	7	
46	11	1	
26	7	6	
54	27	4	
3	23	6	
10	20	4	
44	29	10	
54	5	5	
2	4	9	
54	12	1	
83	6	10	
5	3	7	
84	18	8	
39	24	3	
44	23	7	
57	7	5	
4	4	8	
83	4	2	
30	0	1	
45	17	4	
86	15	1	
39	12	6	
