name:instance7_n_30_N_60_tf_0.6_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
35	52	2	
40	6	6	
3	73	5	
55	3	5	
18	42	10	
78	45	3	
11	38	9	
31	16	2	
50	56	9	
67	89	1	
13	84	7	
60	7	3	
59	1	8	
55	30	4	
61	89	4	
97	28	5	
34	62	7	
58	56	2	
92	24	9	
18	52	4	
62	24	6	
24	61	8	
43	77	10	
46	1	8	
16	9	2	
81	13	7	
60	64	1	
18	9	10	
13	36	9	
14	76	8	
67	71	4	
51	67	3	
86	7	4	
34	61	6	
70	68	4	
89	3	6	
49	9	4	
69	82	1	
8	69	10	
48	62	7	
92	76	3	
30	60	6	
20	24	8	
72	2	5	
43	27	4	
91	70	2	
92	12	1	
49	76	8	
16	7	7	
87	59	1	
68	8	7	
48	83	5	
32	26	5	
94	55	6	
50	3	5	
75	81	2	
81	68	6	
56	28	1	
74	75	9	
52	28	8	
