name:instance4_n_30_N_60_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
96	39	4	
38	40	3	
42	27	10	
28	6	8	
89	2	4	
77	29	4	
83	6	2	
92	5	3	
21	17	8	
57	40	6	
42	36	1	
39	20	6	
12	2	2	
7	15	9	
30	27	9	
81	36	9	
89	38	10	
100	8	8	
35	33	8	
83	10	5	
26	22	3	
91	25	6	
46	15	9	
74	30	5	
29	40	4	
69	27	9	
35	36	7	
29	39	9	
49	33	8	
96	21	1	
68	39	9	
49	31	6	
14	36	1	
34	27	6	
73	19	3	
33	39	8	
76	1	6	
2	3	9	
60	12	2	
29	28	1	
43	15	7	
39	40	10	
32	5	8	
67	25	9	
86	36	10	
45	37	6	
9	2	7	
10	12	3	
94	9	4	
39	28	10	
31	37	5	
64	30	9	
99	2	10	
68	28	1	
6	33	2	
90	38	8	
42	19	7	
12	35	3	
87	7	4	
34	24	1	
