name:instance9_n_30_N_60_tf_1.0_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
49	12	8	
49	12	5	
6	19	9	
10	20	9	
72	14	1	
30	8	10	
72	18	10	
1	14	10	
36	5	3	
22	1	5	
65	7	4	
73	13	5	
96	17	4	
35	7	8	
15	9	1	
37	7	2	
86	14	10	
80	8	6	
82	1	10	
61	17	7	
99	8	1	
65	1	10	
68	4	5	
38	9	1	
51	17	10	
82	10	6	
96	17	1	
93	18	1	
37	9	8	
26	7	6	
60	9	1	
41	2	6	
15	16	7	
92	12	8	
12	6	6	
31	7	3	
61	12	8	
82	17	6	
31	14	5	
91	8	2	
99	20	6	
84	1	3	
78	2	7	
100	5	4	
22	3	8	
18	19	5	
67	1	9	
30	14	8	
95	5	2	
88	5	4	
23	16	10	
97	18	10	
74	1	5	
11	6	6	
65	4	10	
89	16	4	
39	16	7	
28	0	10	
77	1	2	
10	5	4	
