name:instance1_n_30_N_60_tf_0.2_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0
N:60
n:30
M_max:1
M_0:1
V_max:2
V_0:1
Jobs:
99	81	3	
97	63	6	
93	55	8	
92	32	8	
90	52	7	
88	31	10	
86	20	1	
85	89	7	
85	11	7	
82	37	4	
81	48	8	
81	37	6	
80	42	3	
78	77	9	
77	32	10	
75	39	9	
74	26	10	
73	68	2	
73	60	6	
73	4	9	
72	76	3	
72	60	3	
69	40	5	
68	80	3	
66	29	5	
65	35	5	
62	55	5	
62	15	2	
60	50	6	
60	2	8	
59	50	1	
59	28	9	
58	36	6	
57	24	8	
54	87	3	
47	90	9	
45	9	1	
44	22	8	
38	41	5	
37	88	1	
37	8	5	
34	47	5	
32	0	7	
30	34	7	
27	16	4	
23	81	10	
23	81	2	
18	1	2	
17	75	4	
15	82	9	
14	37	1	
14	9	3	
12	27	8	
10	51	4	
7	89	7	
6	30	2	
4	59	10	
4	14	6	
2	42	4	
1	13	7	
